996,**Илье Азару и еще трем членам ассоциации «Депутат...,"**Илье Азару и еще трем членам ассоциации «Депутаты мирной России» назначили по четыре года колонии заочно по делу о «нежелательной» организации** Об этом [сообщает](https://storage.googleapis.com/mediazona/go?to=/news/2025/10/03/azar) корреспондент «Медиазоны» из Никулинского суда Москвы. Прокурор запрашивала им такой же срок. Дело против Ильи Азара, Сергея Власова, Игоря Глека и Елены Русаковой возбудили из-за двух двух статей, опубликованных на сайте ДМР в 2024 году. По версии обвинения, эти материалы были написаны «с целью вербовки новых членов» в организацию. Защитники депутатов отметили, что следствие никак не проверило достоверность сведений со скриншотов интернет-страниц, полностью положившись на информацию из прокуратуры. В частности, гособвинение никак не подтвердило сам факт юридического существования ассоциации депутатов или конкретную дату ее создания. Адвокаты попросили оправдать своих подзащитных. Сами подсудимые находятся за границей, в суде зачитали их позиции: они не согласны с обвинением и виновными себя не считают, а преследование называют политическим. Генпрокуратура объявила антивоенную ассоциацию независимых депутатов «нежелательной» в августе 2024 года. В апреле 2025 года у ключевых участников съезда ДМР прошли обыски. Затем обвиняемых по делу объявили в розыск и заочно арестовали. 🌟Купите наш Зона VPN и всегда оставайтесь на связи с нами: @zona_vpn_bot",**Илье Азару и еще трем членам ассоциации «Депутаты мирной России» назначили по четыре года колонии заочно по делу о «нежелательной» организации**

Об этом [сообщает](https://storage.googleapis.com/me...,https://t.me/mediazzzona/24662,2025-10-03 08:28:07,2025-10-05 17:32:07.424069,0,12
997,**Год свободного интернета с Зона VPN**

Каждый де...,"**Год свободного интернета с Зона VPN** Каждый день российские власти блокируют все больше привычных сайтов и сервисов. Оставаться онлайн без VPN становится все труднее. Мы сделали наш годовой тариф максимально выгодным: оформляя его, вы получаете сразу два месяца бесплатно. Оплатив Зона VPN один раз, можно пользоваться сервисом целый год без необходимости продлевать подписку. Вместе с этим вы помогаете «Медиазоне» продолжать работать и рассказывать о том, что происходит в России. Годовой тариф можно оформить прямо сейчас [через бота](https://t.me/zona_vpn_bot?start=social_tg_messengers_3oct) или [на сайте](https://zonavpn.online/?utm_source=social&utm_medium=tg&utm_campaign=messengers&utm_content=3oct)",**Год свободного интернета с Зона VPN**

Каждый день российские власти блокируют все больше привычных сайтов и сервисов. Оставаться онлайн без VPN становится все труднее.

Мы сделали наш годовой тариф...,https://t.me/mediazzzona/24661,2025-10-03 08:11:01,2025-10-05 17:32:07.432658,0,12
998,**Прокуратура потребовала возбудить против журнали...,"**Прокуратура потребовала возбудить против журналистки Ксении Лариной дело об оправдании терроризма** В московской прокуратуре [сообщили](https://t.me/moscowproc/7581), что сотрудники ведомства «в ходе мониторинга сети интернет на канале одного из мессенджеров» нашли видео с интервью Лариной, в котором она призывала к терактам на территории Москвы. Прокуратура требует возбудить против 62-летней журналистки дело о публичных призывах к терроризму в интернете. Материалы проверки ведомство отправило следователям. В понедельник стало известно, что против Лариной [возбудили](https://storage.googleapis.com/mediazona/go?to=/news/2025/09/29/larina) уголовное дело об уклонении от исполнения обязанностей «иноагента». 🌟Подключите наш Зона VPN из России и легко обходите цензуру: @zona_vpn_bot","**Прокуратура потребовала возбудить против журналистки Ксении Лариной дело об оправдании терроризма**

В московской прокуратуре [сообщили](https://t.me/moscowproc/7581), что сотрудники ведомства «в хо...",https://t.me/mediazzzona/24660,2025-10-03 07:51:46,2025-10-05 17:32:07.439559,0,12
999,**Илье Азару и еще трем членам ассоциации «Депутат...,"**Илье Азару и еще трем членам ассоциации «Депутаты мирной России» заочно **[**запросили**](https://storage.googleapis.com/mediazona/go?to=/news/2025/10/03/azar)** по четыре года колонии по делу о «нежелательной» организации** Об этом сообщает корреспондент «Медиазоны» из Никулинского суда Москвы. Илье Азару запросили — 4 года общего режима, как и Сергею Власову, Игорю Глеку и Елене Русаковой. Также прокурор потребовал запретить всем администрировать сайты сроком на 5 лет. Дело возбудили из-за двух двух статей, опубликованных на сайте ДМР в 2024 году. По версии обвинения, эти публикации были подготовлены при участии всех четверых обвиняемых «с целью вербовки новых членов» в организацию. Поскольку подсудимые находятся за границей, защитники зачитали их позиции: все они не согласны с обвинением и виновными себя не считают, а преследование называют политическим. Генпрокуратура объявила антивоенную ассоциацию независимых депутатов «нежелательной» в августе 2024 года. В апреле 2025 года у ключевых участников съезда ДМР прошли обыски. Затем обвиняемых по делу объявили в розыск и заочно арестовали. Им грозит от двух до шести лет лишения свободы. 🌟Цензура становится сильней. Защищайтесь вместе с нашим Зона VPN: @zona_vpn_bot",**Илье Азару и еще трем членам ассоциации «Депутаты мирной России» заочно **[**запросили**](https://storage.googleapis.com/mediazona/go?to=/news/2025/10/03/azar)** по четыре года колонии по делу о «не...,https://t.me/mediazzzona/24659,2025-10-03 07:26:45,2025-10-05 17:32:07.447198,0,12
1000,**Против осужденного экс-министра Михаила Абызова...,"**Против осужденного экс-министра Михаила Абызова **[**возбудили**](https://storage.googleapis.com/mediazona/go?to=/news/2025/10/03/abyzov)** новое дело о мошенничестве** Против осужденного бывшего министра Михаила Абызова возбудили уголовное дело о мошенничестве в особо крупном размере. Тверской районный суд Москвы зарегистрировал ходатайство следствия о его аресте по этой статье 2 октября. По информации «Коммерсанта», суд уже удовлетворил ходатайство и арестовал Абызова на два месяца. РБК со ссылкой на источники сообщает, что экс-министр находится в «Кремлевском централе» — спецблоке СИЗО-1 «Матросская тишина». О том, что Абызова этапировали из колонии в московский следственный изолятор, 18 сентября писал ТАСС. Один из источников агентства тогда сказал, что с экс-министром проводят следственные действия в рамках расследования нового уголовного дела, «фигурантом которого [он] может стать», другой — что Абызова привезли в Москву для рассмотрения гражданских исков, по которым он проходит ответчиком. С чем связано новое дело против Абызова, неизвестно. 🌟Поддержите «Медиазону» — купите наш Зона VPN: @zona_vpn_bot",**Против осужденного экс-министра Михаила Абызова **[**возбудили**](https://storage.googleapis.com/mediazona/go?to=/news/2025/10/03/abyzov)** новое дело о мошенничестве**

Против осужденного бывшего м...,https://t.me/mediazzzona/24658,2025-10-03 06:59:30,2025-10-05 17:32:07.457196,0,12
1001,**Украинские беспилотники **[**атаковали**](https:...,"**Украинские беспилотники **[**атаковали**](https://storage.googleapis.com/mediazona/go?to=/news/2025/10/03/azot)** завод «Азот» в Пермском крае ** По [словам](https://t.me/mahonin59/10557) губернатора Дмитрия Махонина, на предприятии в Березниках произошла «кратковременная остановка технологического цикла», сейчас оно работает. Чиновник заверил, что «угроз экологической ситуации нет». При атаке также пострадал двухквартирный жилой дом, добавил Махонин. Местные жители вечером 2 октября [сообщали](https://t.me/perm36/18133) о взрывах на заводе «Уралхима». В компании тогда тоже [сослались](https://vk.com/wall-99792145_17978) на «кратковременную остановку технологического цикла», но не объяснили, с чем она была связана. Фото: Пермь 36,6",**Украинские беспилотники **[**атаковали**](https://storage.googleapis.com/mediazona/go?to=/news/2025/10/03/azot)** завод «Азот» в Пермском крае **

По [словам](https://t.,https://t.me/mediazzzona/24657,2025-10-03 05:41:19,2025-10-05 17:32:07.464519,0,12
1002,**Суд арестовал на восемь суток блогера Доура Пачу...,"**Суд арестовал на восемь суток блогера Доура Пачулию, который приставал к девушке в Сочи ради видео** Как [сообщает](https://storage.googleapis.com/mediazona/go?to=/news/2025/10/02/pachulia) пресс-служба судов Кубани, на мужчину составили протокол о мелком хулиганстве. В конце сентября блогер опубликовал в своем телеграм-канале ролик, в котором он настойчиво пытается познакомиться с девушкой на набережной. Мужчина долго спрашивал ее имя и перекрывал дорогу. Девушка при этом говорила ему: «Не люблю, когда так нагло подходят». На видео Пачулия предлагает собеседнице деньги за знакомство, а в конце, потерпев неудачу, говорит в камеру: «Сука, блядь». После того, как видео с приставаниями начали обсуждать в соцсетях, блогер стал утверждать, что ролик был постановочным. Он говорил, что «познакомился с девчонкой еще до видео» и предложил ей поговорить в формате импровизации. Полицейские задержали блогера накануне, 1 октября. На видео, которое распространили силовики, Пачулия говорит, что «осознал серьезность своих действий» и попросил прощения. 🌟Ваша регулярная поддержка позволяет нам выжить и говорить о том, что происходит в России: [donate.zona.media](https://donate.zona.media/?utm_source=social&utm_medium=tg&utm_campaign=save25&utm_content=posts)","**Суд арестовал на восемь суток блогера Доура Пачулию, который приставал к девушке в Сочи ради видео**

Как [сообщает](https://storage.googleapis.com/mediazona/go?to=/news/2025/10/02/pachulia) пресс-с...",https://t.me/mediazzzona/24656,2025-10-02 18:36:45,2025-10-05 17:32:07.472518,0,12
1003,Маргариту Мурахтаеву отпустили из отдела полиции....,Маргариту Мурахтаеву отпустили из отдела полиции. Об этом она сама рассказала «Медиазоне».,Маргариту Мурахтаеву отпустили из отдела полиции. Об этом она сама рассказала «Медиазоне»..,https://t.me/mediazzzona/24655,2025-10-02 18:10:19,2025-10-05 17:32:07.481793,0,12
1004,"🌔 **Сумеречная Медиазона, дайджест новостей за 2 о...","🌔 **Сумеречная Медиазона, дайджест новостей за 2 октября ** — Российские перевозчики [рассказали](https://t.me/mediazzzona/24639) о задержках грузов с товарами двойного назначения, которые идут из Китая через Казахстан — Россия и Украина [провели](https://t.me/mediazzzona/24644) обмен пленными по формату «185 на 185» — Российская разведка [готовила](https://t.me/mediazzzona/24642) атаки в Польше, Литве и Германии с помощью дронов и банок из‑под кукурузы со взрывчаткой — Зампреда «Яблока» Круглова [отправили](https://zona.media/online/2025/10/02/kruglov) в СИЗО по делу о двух постах про Украину — Журналистку «Дождя» Анну Монгайт заочно [приговорили](https://storage.googleapis.com/mediazona/go?to=/news/2025/10/02/mongayt) к пяти годам колонии за посты о войне в Украине и переговорах Путина и Трампа","🌔 **Сумеречная Медиазона, дайджест новостей за 2 октября
**
— Российские перевозчики [рассказали](https://t.me/mediazzzona/24639) о задержках грузов с товарами двойного назначения, которые идут из Кит...",https://t.me/mediazzzona/24654,2025-10-02 18:01:44,2025-10-05 17:32:07.489794,0,12
1005,**Полиция задержала дочь журналистки Ирины Славино...,"**Полиция задержала дочь журналистки Ирины Славиной, когда она принесла цветы на место гибели матери ** Дочь погибшей нижегородской журналистки Маргарита Мурахтаева рассказала «Медиазоне», что хотела возложить цветы у здания регионального управления МВД. Там пять лет назад Ирина Славина совершила самосожжение. «Пришла [к зданию МВД] — там забор и бобик. Ну, думаю, ладно, подойду, поставлю цветы, постою и уйду. А ко мне сразу подошли полицейские и начали задавать вопросы, спрашивать документы и фотографировать. Я их в ответ спрашиваю: ""На каком основании?"". Они мне: ""Пришло объявление, что 1 октября принесут цветы"". Я такая: ""И? Я делаю что-то противозаконное?""», — рассказала Мурахтаева. После этого девушку отвезли в городской отдел полиции №5 для дачи объяснений. Домой Мурахтаеву пока не отпустили.","**Полиция задержала дочь журналистки Ирины Славиной, когда она принесла цветы на место гибели матери **

Дочь погибшей нижегородской журналистки Маргарита Мурахтаева рассказала «Медиазоне», что хотела...",https://t.me/mediazzzona/24653,2025-10-02 16:40:44,2025-10-05 17:32:07.497131,0,12
1006,**Студент колледжа из Москвы **[**получил**](https...,"**Студент колледжа из Москвы **[**получил**](https://storage.googleapis.com/mediazona/go?to=/news/2025/10/02/safarov)** 7 лет колонии по статьям о терроризме. Однокурсница написала на него заявление из‑за футболки «Ненависть» и интереса к «Колумбайну»** 18-летнего Риада Сафарова — третьекурсника колледжа Российского государственного университета правосудия — задержали в январе по обвинению в подготовке к теракту и участии в террористической организации. Дело против молодого человека возбудили по заявлению его знакомой, которая тоже училась в колледже РГУП. Как сообщал ТАСС со ссылкой на материалы силовиков, девушке «показалось странным», что Сафаров носил футболки с надписями «Ненависть» и «Естественный отбор», «интересовался судьбами» Ильназа Галявиева и Тимура Бекмансурова, а также «проявлял интерес» к «движению ""Колумбайн""». При обысках у студента силовики изъяли коллекцию ножей, помповое ружье, две страйкбольные гранаты, перцовый баллончик, биту, резиновую палку, топор и патронташ, а также литературу об оружии и тактике ведения стрелкового боя. По версии следствия, Сафаров собирался напасть на однокурсников. Во время расследования молодой человек не признавал вину. Его адвокаты настаивали, что Сафарова оговорили однокурсники, а вменяемые ему преступления — «вымышленные». Один из адвокатов указывал, что у студента «из-за разности интересов» был конфликт с «инициатором возбуждения уголовного дела». Защита также обращала внимание, что найденные у Сафарова дома страйкбольные гранаты и ружье нельзя переделать под боевые, а коллекционировать ножи «законом не запрещено». «Тягу к оружию» у студента адвокаты объясняли тем, что он планировал «связать свою жизнь со службой в спецназе». 🌟Купите наш Зона VPN и всегда оставайтесь на связи с нами: @zona_vpn_bot",**Студент колледжа из Москвы **[**получил**](https://storage.googleapis.com/mediazona/go?to=/news/2025/10/02/safarov)** 7 лет колонии по статьям о терроризме.,https://t.me/mediazzzona/24652,2025-10-02 16:15:27,2025-10-05 17:32:07.507204,0,12
1007,**Журналистку «Дождя» Анну Монгайт заочно приговор...,"**Журналистку «Дождя» Анну Монгайт заочно приговорили к пяти годам колонии за посты о войне в Украине и переговорах Путина и Трампа** Об этом [сообщает](https://zona.media/news/2025/10/02/mongayt) корреспондент «Медиазоны» из зала Пресненского суда Москвы. Обвинение запрашивало ей 8 лет колонии общего режима. Поводом для уголовного дела о военных фейках против журналистки стали несколько постов в ее телеграм канале. Изначально Монгайт вменяли две публикации о бомбардировках ее родной Одессы. На прошлом заседании выяснилось, что к ним добавились посты, сделанные в 2025 году. Например, в одном из них она прокомментировала переговоры между Дональдом Трампом и Владимиром Путиным: «Все, поубивали и хватит? Так и скажет своим верным людоедам — переходим на вегетарианское питание?». В другом выложила скриншот анонса выступления Путина, где журналисты обещали, что новые заявления «взорвут американский вечерний прайм-тайм», и подписала его: «Сколько можно все взрывать!». По версии обвинения, она «негативно эмоционально» оценила глагол «взрывать» в прямом, а не переносном смысле. «Все посты в моем канале ""Vsya takaya Mongayt"" в телеграм, упомянутые в обвинении и по мнению экспертизы, оскорбляющие вооруженные силы Российской Федерации, основаны на реальных фактах и отражают мое отношение к происходящему. Свою вину я не признаю и от своих слов в эфире и социальных сетях не отказываюсь. Оправдываться не намерена», — подчеркнула сама журналистка в письменном заявлении. 🌟«Медиазона» не сможет продолжать работу без вашей поддержки: donate.zona.media Фото: mongayt / Instagram",**Журналистку «Дождя» Анну Монгайт заочно приговорили к пяти годам колонии за посты о войне в Украине и переговорах Путина и Трампа**

Об этом [сообщает](https://zona.media/news/2025/10/02/mongayt) ко...,https://t.me/mediazzzona/24651,2025-10-02 15:43:05,2025-10-05 17:32:07.515294,0,12
1008,**Зампреда «Яблока» Круглова отправили в СИЗО по д...,"**Зампреда «Яблока» Круглова отправили в СИЗО по делу о двух постах про Украину** Суд в Москве арестовал зампредседателя партии «Яблоко» Максима Круглова по статье о «фейках», [сообщает](https://zona.media/online/2025/10/02/kruglov) корреспондент «Медиазоны» из зала суда. В основе дела два поста в его телеграм-канале: о Буче и о мирных украинцах, погибших во время вторжения — об этом Круглов писал со ссылкой на данные ООН. Защита просила назначить домашний арест или запрет определенных действий и настаивала, что Круглов не будет сбегать — он не сопротивлялся при задеражнии, у него уже изъяли загранпаспорт. Сам мужчина отметил: два с половиной года назад его посты в телеграм-канале не вызвали никаких вопросов, и он не понимает, что изменилось сейчас. Онлайн из суда: https://zona.media/online/2025/10/02/kruglov 🌟Ваша регулярная поддержка позволяет нам выжить и говорить о том, что происходит в России: [donate.zona.media](https://donate.zona.media/?utm_source=social&utm_medium=tg&utm_campaign=save25&utm_content=posts)","**Зампреда «Яблока» Круглова отправили в СИЗО по делу о двух постах про Украину**

Суд в Москве арестовал зампредседателя партии «Яблоко» Максима Круглова по статье о «фейках», [сообщает](https://zona...",https://t.me/mediazzzona/24650,2025-10-02 15:18:16,2025-10-05 17:32:07.523168,0,12
1009,**Журналистке «Дождя» Анне Монгайт заочно запросил...,"**Журналистке «Дождя» Анне Монгайт заочно запросили 8 лет колонии за посты о войне в Украине и переговорах Путина и Трампа** Об этом [сообщает](https://zona.media/news/2025/10/02/mongayt) корреспондент «Медиазоны» из зала Пресненского суда Москвы. Поводом для уголовного дела о военных фейках против журналистки стали несколько постов в ее телеграм канале. Изначально Монгайт вменяли две публикации о бомбардировках ее родной Одессы. На прошлом заседании выяснилось, что к ним добавились посты, сделанные в 2025 году. В одном из них Монгайт писала о стриме с участием выступающего против войны епископа Апостольской православной церкви Григория Михнова-Вайтенко. В другом прокомментировала переговоры между Дональдом Трампом и Владимиром Путиным: «Все, поубивали и хватит? Так и скажет своим верным людоедам — переходим на вегетарианское питание?». В третьем выложила скриншот анонса выступления Путина, где журналисты обещали, что новые заявления «взорвут американский вечерний прайм-тайм», и подписала его: «Сколько можно все взрывать!». По версии обвинения, она «негативно эмоционально» оценила глагол «взрывать» в прямом, а не переносном смысле. «Все посты в моем канале ""Vsya takaya Mongayt"" в телеграм, упомянутые в обвинении и по мнению экспертизы, оскорбляющие вооруженные силы Российской Федерации, основаны на реальных фактах и отражают мое отношение к происходящему. Свою вину я не признаю и от своих слов в эфире и социальных сетях не отказываюсь. Оправдываться не намерена», — подчеркнула сама журналистка в письменном заявлении. 🌟Оформите Зона VPN и выходите в свободный интернет: @zona_vpn_bot Фото: mongayt / Instagram",**Журналистке «Дождя» Анне Монгайт заочно запросили 8 лет колонии за посты о войне в Украине и переговорах Путина и Трампа**

Об этом [сообщает](https://zona.media/news/2025/10/02/mongayt) корреспонде...,https://t.me/mediazzzona/24649,2025-10-02 14:31:28,2025-10-05 17:32:07.533167,0,12
1010,**Арест зампреда «Яблока» Максима Круглова по делу...,"**Арест зампреда «Яблока» Максима Круглова по делу о военных «фейках» из-за двух постов. Онлайн** Вчера зампредседателя партии «Яблоко» Максима Круглова задержали в Петербурге по делу о военных «фейков» и увезли в Москву на допрос. В квартире Круглова провели обыск. Сегодня Замоскворецкий районный суд Москвы изберет ему меру пресечения. Следствие просит отправить Круглова в СИЗО. Перед началом заседания адвокат Наталья Тихонова рассказала «Медиазоне», что поводом для возбуждения дела стали два поста в его телеграм-канале: один — о Буче, в другом экс-депутат со ссылкой на данные ООН писал о мирных украинцах, погибших в ходе российского вторжения. Они были опубликованы в апреле 2022 года. Сам Круглов на допросе сказал, что не помнит, публиковал ли он эти посты — поэтому вину не признает. «Медиазона» ведет онлайн: https://zona.media/online/2025/10/02/kruglov 🌟Ваша регулярная поддержка позволяет нам выжить и говорить о том, что происходит в России: [donate.zona.media](https://donate.zona.media/?utm_source=social&utm_medium=tg&utm_campaign=save25&utm_content=posts)",**Арест зампреда «Яблока» Максима Круглова по делу о военных «фейках» из-за двух постов. Онлайн**

Вчера зампредседателя партии «Яблоко» Максима Круглова задержали в Петербурге по делу о военных «фейк...,https://t.me/mediazzzona/24647,2025-10-02 14:10:18,2025-10-05 17:32:07.540034,0,12
1011,**Две женщины летом прилетели в Сочи из Стамбула и...,"**Две женщины летом прилетели в Сочи из Стамбула и были задержаны. Их до сих пор подвергают **[**«карусельным арестам»**](https://storage.googleapis.com/mediazona/go?to=/news/2025/10/02/karusel)** ** В изоляторе временного содержания №3 в Сочи находятся две женщины, которых задержали после поездок в Турцию и подвергли «карусельным арестам». Об этом со ссылкой на их родственников сообщает «ОВД-Инфо». Елизавета Остроухова из Кургана перестала выходить на связь 17 июля, сразу после прилета в Сочи из Стамбула. По словам ее сына Данила, в аэропорту женщину задержали сотрудники ФСБ, которые сообщили, что она «проявляла определенный интерес и определенные действия по вступлению в ряды ВСУ». После этого Остроухову отправили под административный арест по статье о неподчинении сотруднику полиции и поместили в ИВС-3 Хосты. Позднее ей восемь раз подряд назначали новые аресты. Вторую женщину — Викторию Сергееву из Крыма — задержали 21 августа, когда она тоже прилетела в Сочи из Стамбула. По словам ее сына, в тот же день ее поместили в ИВС в Псоу, где Сергеевой стало плохо. Женщине вызвали врача и «увезли в другое место», сообщил он. По словам сына, силовики назвали причиной задержания Сергеевой донаты, но какой организации, «ОВД-Инфо» не уточняет. 30 сентября сын женщины узнал, что его мать находится в ИВС-3. По его словам, Сергееву выпускают из изолятора каждые 15 суток после окончания арестов, составляют новые протоколы о неподчинении полицейским и снова помещают в ИВС. У Сергеевой есть и российское, и украинское гражданство, указывает «ОВД-Инфо». 🌟Оформите Зона VPN и выходите в свободный интернет: @zona_vpn_bot",**Две женщины летом прилетели в Сочи из Стамбула и были задержаны. Их до сих пор подвергают **[**«карусельным арестам»**](https://storage.googleapis.,https://t.me/mediazzzona/24646,2025-10-02 13:37:25,2025-10-05 17:32:07.547529,0,12
1012,**Во Владимире двум студентам вынесли приговор по...,"**Во Владимире двум студентам вынесли приговор по новой статье о пробиве. У них купили информацию о российском военнослужащем** В конце сентября во Владимире двух студентов Даниила Куликова и Кирилла Анохина приговорили к штрафу в 150 тысяч рублей, [рассказали](https://zona.media/news/2025/10/02/students-probiv) «Медиазоне» в пресс-службе суда. Как говорится в решении суда, молодые люди давно зарабатывали на написании курсовых и дипломов для студентов, а в этом феврале решили заняться еще и пробивом. Рекламу своих услуг они разместили на «Авито», после чего им стали поступать запросы пробить информацию о людях. В феврале студентам написал человек, позднее ставший свидетелем по уголовному делу. Его интересовало, можно ли раздобыть данные о российском военнослужащем, имея в распоряжении только номер телефона. За эти сведения студенты запросили 3 500 рублей. После подтверждения оплаты заказчику выслали ссылку на файл с данными интересующего его человека. Как именно покупатель этих данных стал свидетелем по уголовному делу в сообщении суда не сказано. В пресс-службе на этот вопрос «Медиазоне» не ответили. В суде отметили, что обвиняемые признали вину. Студентам вменили новую статью о работе сайта с полученными незаконным путем персональными данными и о передаче этой информации. Статью ввели в Уголовный кодекс в конце прошлого года. 🌟Цензура становится сильней. Защищайтесь вместе с нашим Зона VPN: @zona_vpn_bot",**Во Владимире двум студентам вынесли приговор по новой статье о пробиве. У них купили информацию о российском военнослужащем**

В конце сентября во Владимире двух студентов Даниила Куликова и Кирилла...,https://t.me/mediazzzona/24645,2025-10-02 13:05:02,2025-10-05 17:32:07.555179,0,12
1013,**Россия и Украина **[**провели**](https://storage...,"**Россия и Украина **[**провели**](https://storage.googleapis.com/mediazona/go?to=/news/2025/10/02/exchange)** обмен пленными по формату «185 на 185»** Минобороны России объявило о проведении 2 октября очередного обмена военнопленными с Украиной в формате «185 на 185». Украинский проект «Хочу жить» уточняет, что «40% вернувшихся в Россию — это бывшие зэки, подписавшие контракт в тюрьме». В Россию также вернулись 20 гражданских лиц. 🌟Поддержите «Медиазону» — купите наш Зона VPN: @zona_vpn_bot",**Россия и Украина **[**провели**](https://storage.googleapis.com/mediazona/go?to=/news/2025/10/02/exchange)** обмен пленными по формату «185 на 185»**

Минобороны России объявило о проведении 2 октяб...,https://t.me/mediazzzona/24644,2025-10-02 12:44:46,2025-10-05 17:32:07.564180,0,12
1014,**Суд в Екатеринбурге **[**разрешил**](https://sto...,"**Суд в Екатеринбурге **[**разрешил**](https://storage.googleapis.com/mediazona/go?to=/news/2025/10/02/sokolova)** партнерше погибшего участника войны использовать его сперму для беременности** Уральский суд удовлетворил иск 43-летней Марии Соколовой к Институту репродуктивной медицины в Екатеринбурге, чтобы женщина могла провести процедуру экстракорпорального оплодотворения (ЭКО) со спермой погибшего на войне в Украине Вадима Алешина. Алешин погиб в начале июня в Луганской области в возрасте 45 лет — до завершения ЭКО, поэтому для использования его биоматериала потребовалось решение суда. «Для меня это память. Вадим как был, так и остается в моем сердце. Хочется, чтобы его частичка всегда оставалась со мной», — приводит слова Соколовой сайт E1. 🌟Поддержите «Медиазону» — купите наш Зона VPN: @zona_vpn_bot",**Суд в Екатеринбурге **[**разрешил**](https://storage.googleapis.com/mediazona/go?to=/news/2025/10/02/sokolova)** партнерше погибшего участника войны использовать его сперму для беременности**

Ураль...,https://t.me/mediazzzona/24643,2025-10-02 12:33:36,2025-10-05 17:32:07.571638,0,12
1015,**Российская разведка **[**готовила**](https://sto...,"**Российская разведка **[**готовила**](https://storage.googleapis.com/mediazona/go?to=/news/2025/10/02/wyborcza)** атаки в Польше, Литве и Германии с помощью дронов и банок из‑под кукурузы со взрывчаткой, сообщает Wyborcza ** По версии Агентства внутренней безопасности (ABW) и прокуратуры Польши, которую приводит издание, российские спецслужбы готовили атаки с использованием беспилотников и банок из-под кукурузы, в которых была спрятана взрывчатка. Предполагается, что дроны должны были сбросить эти банки на неназванные объекты. По подозрению в работе на разведку задержан 27-летний Владислав Д. Его подозревают в перевозке компонентов для дронов и банок со взрывчаткой между Литвой, Польшей и Германией, утверждает Wyborcza. По информации газеты, один из тайников с банками был закопан на кладбище в литовском Каунасе. Владислав Д. выкопал его и должен был привезти в Польшу по инструкции человека, с которым общался в телеграме. Кроме того, во время чемпионата Европы по футболу 2024 года, который проходил в Германии, задержанный привез компоненты дрона и SIM-карту в Дюссельдорф, говорится в материале польского издания. 🌟Подключите наш Зона VPN из России и легко обходите цензуру: @zona_vpn_bot","**Российская разведка **[**готовила**](https://storage.googleapis.com/mediazona/go?to=/news/2025/10/02/wyborcza)** атаки в Польше, Литве и Германии с помощью дронов и банок из‑под кукурузы со взрывчат...",https://t.me/mediazzzona/24642,2025-10-02 11:28:33,2025-10-05 17:32:07.578646,0,12
